,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_max_depth,param_min_samples_split,param_n_estimators
31,0,30,0.0005999088287353515,0.0004898245364955109,0.000995969772338867,2.0376072520467277e-06,1000.0,sigmoid,,"{'C': 1000.0, 'kernel': 'sigmoid', 'random_state': None}",0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.3333333333333333,0.7666666666666668,0.22607766610417562,24,0.9166666666666666,0.9166666666666666,0.75,0.8333333333333334,0.9583333333333334,0.875,0.07453559924999298,SVC,,,
32,0,30,0.0010201454162597657,0.0006645331254222456,0.0017729759216308593,0.0011428025869553605,10000.0,linear,,"{'C': 10000.0, 'kernel': 'linear', 'random_state': None}",0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,0.5,0.7333333333333333,0.16996731711975951,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SVC,,,
33,0,30,0.0007990837097167969,0.0003995449990461689,0.0009963035583496094,2.202760593881816e-06,10000.0,poly,,"{'C': 10000.0, 'kernel': 'poly', 'random_state': None}",0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7666666666666666,0.13333333333333336,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SVC,,,
34,0,30,0.0005960464477539062,0.0004866909648548528,0.000998210906982422,1.9392680556929353e-06,10000.0,rbf,,"{'C': 10000.0, 'kernel': 'rbf', 'random_state': None}",0.5,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7333333333333333,0.16996731711975951,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SVC,,,
35,0,30,0.0005983829498291016,0.0004885788426043065,0.0009971141815185546,0.0006307510727718201,10000.0,sigmoid,,"{'C': 10000.0, 'kernel': 'sigmoid', 'random_state': None}",0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.3333333333333333,0.7666666666666668,0.22607766610417562,24,0.9166666666666666,0.9166666666666666,0.75,0.8333333333333334,0.9583333333333334,0.875,0.07453559924999298,SVC,,,
36,0,30,0.0007963180541992188,0.00039816333859787575,0.0007986545562744141,0.00039932831371719026,100000.0,linear,,"{'C': 100000.0, 'kernel': 'linear', 'random_state': None}",0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,0.5,0.7333333333333333,0.16996731711975951,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SVC,,,
37,0,30,0.00019927024841308593,0.00039854049682617185,0.0011858940124511719,0.00040541532535201677,100000.0,poly,,"{'C': 100000.0, 'kernel': 'poly', 'random_state': None}",0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7666666666666666,0.13333333333333336,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SVC,,,
38,0,30,0.0005958080291748047,0.00048650202279128973,0.0007977008819580079,0.00039885059418596385,100000.0,rbf,,"{'C': 100000.0, 'kernel': 'rbf', 'random_state': None}",0.5,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7333333333333333,0.16996731711975951,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SVC,,,
39,0,30,0.0009957313537597655,0.0006307567178764859,0.0007985591888427735,0.0004000872503115707,100000.0,sigmoid,,"{'C': 100000.0, 'kernel': 'sigmoid', 'random_state': None}",0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.3333333333333333,0.7666666666666668,0.22607766610417562,24,0.9166666666666666,0.9166666666666666,0.75,0.8333333333333334,0.9583333333333334,0.875,0.07453559924999298,SVC,,,
40,0,30,0.013365030288696289,0.0005040518596060695,0.001994609832763672,1.7649417422601459e-06,,,,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': None}",0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.7,0.12472191289246473,25,1.0,1.0,0.9583333333333334,1.0,1.0,0.9916666666666668,0.016666666666666653,RandomForestClassifier,,2,10
